Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Sweden,SWE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.284177042,0.202327459,0.133402654,0.141341031,0.116016696,0.096778391,0.005443361,0.08622292,0.066746905,0.091152348,0.176583757,0.139657387,0.31038003,0.214921257,0.265578511,0.344323284,0.719382155,0.349278322,0.80847,0.831391867,0.757095107,2.315904738,-0.001905835,1.739780847,2.737057747,5.588869138,1.882433673,3.830398636,8.616722775,22.95396429,8.681415099,7.515726816,6.888405483,1.796893434,4.376489265,5.29875781,5.212242599,9.393030906,8.003875183,2.052717485,0.126076303,1.21571596,0.773512654,0.224427167,-1.481924106,2.030139318,3.033472415,4.870058023,-0.327715183,4.557497608
Eswatini,SWZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,0.456585993,0.027038961,1.336348122,5.018709094,2.700529955,6.581201205,6.381078995,13.45853391,4.880033085,6.479604588,-2.535512111,-1.018264102,1.014408891,3.219051372,6.927702882,9.635762533,7.309581387,9.640086551,2.701021044,7.104212121,6.79553345,5.299163651,4.457296076,3.04630355,1.354903018,-0.892056285,9.684826306,6.348696768,5.215923232,1.901492054,6.489560459,-2.738912031,2.511910881,-1.442684672,3.67724468,1.080712403,3.209665391,1.835145363,3.056255505,2.047678291,0.541883593,1.778935267,0.583013504,0.773264694,0.69914944,-1.296544516,0.660864956,2.904861157
Sint Maarten (Dutch part),SXM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,11.93574358,8.240025395,4.405268948,15.82815471,4.010710806,9.580959388,12.85575569,10.94890511,7.397444519,5.898488893,6.460196939,6.500748855,6.770702226,6.218245525,6.458859025,6.896085098,6.830563902,7.784610967,8.174760987,7.357840889,5.491246912,5.231046901,2.07855958,3.974563126,6.318541393,9.028410342,5.727445761,9.485361007,8.746294394,8.863245459,3.956382733,10.40401801,6.841075225,8.279033868,4.529244554,8.783533155,13.82852938,17.02110811,18.5923821,19.85509663,16.47482808,13.43939584,57.8375463,4.313423741,8.068116936,7.68740309,2.863641335,8.164421995,19.39867015,13.87287427
Syrian Arab Republic,SYR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.00467206,,0.000326831,-0.001389108,0.000193815,0.002050687,0.00131001,0.001169437,0,0.000402833,-0.000306222,0.000257762,0.000582861,-0.000113706,0.000285664,0.091443651,0.150452758,0.193726507,0.255269849,0.304463551,0.324975392,0.415965901,0.430072936,0.795855011,2.479742186,0.877446473,0.645415766,0.551525058,0.539443655,1.656810224,1.397089248,0.521331121,0.532845306,0.732998623,1.096188304,1.732563836,1.977028989,3.073775351,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.43879716,-7.821809842,1.745658852,2.292717669,4.130539364,
Chad,TCD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.127859052,0.059776826,-0.017081533,0.942522385,2.114836232,2.347900835,3.09452756,2.261540957,3.064497221,-0.128445565,-0.041626234,-0.012543652,-0.014382111,-0.010811904,0.999480828,5.193269445,2.640921059,0.701554074,0.086958695,1.30707284,0.540663174,0.225850599,0.104193926,1.036110757,2.294781148,2.255420134,2.455363502,2.867497998,1.243509246,1.598057794,8.315349111,26.90303247,46.49370355,26.04129699,10.57306853,-1.494622354,-3.751147254,-3.723414101,4.502840366,4.051446953,2.933979994,2.31591219,4.688089172,4.015898159,-4.845829959,5.110702989,2.421483375,3.349838838,5.891954186,
East Asia & Pacific (IDA & IBRD countries),TEA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,0.298784079,0.384730787,0.588294508,0.593900669,0.667668183,0.616319616,0.56874662,0.602745502,0.768786399,1.190097963,1.37161559,1.565498347,1.815385626,2.649337383,4.406306377,4.291654215,3.86690926,3.888713718,4.058070462,4.161990072,3.373812479,2.773272427,2.83696413,3.104003063,2.960708043,3.106477665,4.165471701,4.087354252,4.095445051,3.539492103,2.405687678,3.797230849,3.510883428,2.843950827,3.061568832,2.587499774,2.307379687,1.620185793,1.615465576,1.878210066,1.222830169
Europe & Central Asia (IDA & IBRD countries),TEC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.339440204,0.276810309,0.210463507,0.307101648,0.179775716,0.255412349,0.019500729,0.046014769,0.052189645,0.083898168,0.020309489,0.104498932,0.065563349,0.058791993,0.142241795,0.114732832,0.12745396,0.073827639,,,,,0.356040859,0.615240363,0.601435899,1.031493638,1.245883458,1.80552048,1.940653759,2.333515553,2.194414017,2.329023386,1.850007011,2.484141037,3.671756171,3.342528123,5.149961846,5.520488569,4.768322005,3.498463063,2.970192248,3.184284687,2.514646035,2.459051767,1.941690873,2.099510535,3.188051289,2.138263835,1.614365241,2.103845418
Togo,TGO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.275615914,1.605374375,0.357485834,0.811848249,-7.909563779,0.844293289,0.908108142,1.448167599,11.26989452,5.896677811,3.76051725,1.059273631,1.963333638,0.188485252,-1.383683986,2.134890588,0.576211219,0.57245611,0.940374903,0.677707434,1.120074231,0.404407009,-0.774358715,-1.505954466,-0.332320523,-0.596716767,0.153804363,0.817929779,0.700298687,0.957379054,3.549175914,4.902815412,3.403015993,2.168242142,3.54475749,4.209620962,3.890057981,2.346918792,1.537404807,1.375771276,3.646756262,18.81778042,3.137151844,4.248354417,1.180775985,6.167622343,-1.032060314,1.837336486,-3.378660632,
Thailand,THA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.604002716,0.526988264,0.838977079,0.718116753,1.374068738,0.575338838,0.465800791,0.536307224,0.231824908,0.201963584,0.586829184,0.833824534,0.52164432,0.873082558,0.959431442,0.419531496,0.609104346,0.696407326,1.792476572,2.457339494,2.863208361,2.050177848,1.895888261,1.399682301,0.931557288,1.221616054,1.276169045,2.593380616,6.434808734,4.817812226,2.663128488,4.212235095,2.488154004,3.43593844,3.389473689,4.339583844,4.021258511,3.283571201,2.938248966,2.275903967,4.3232086,0.667086923,3.244565278,3.791268581,1.221452216,2.224687137,0.67972415,1.803472211,2.607056186,1.16174166
Tajikistan,TJK,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.471390118,0.546549751,0.788426718,0.811973593,1.724708171,1.953184099,2.26779622,0.616866143,2.735935176,0.8785782,2.953548906,2.034955929,13.10217696,2.356037332,11.96469938,9.677827735,9.428066958,2.993495118,1.664971583,2.236542379,3.166969646,3.351384753,3.584002339,5.780207544,3.475153931,2.596124345,2.93584693,2.621898679
Turkmenistan,TKM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12E-07,2.484881581,4.021680201,9.386726712,4.542702968,4.401820805,2.390923182,5.100865603,4.509990241,4.809319096,6.185596817,3.780806329,5.172299512,5.160477017,7.112223021,6.75922963,6.626357388,22.52356321,16.08411019,11.60000114,8.9,7.300000026,8.800001088,8.499978452,6.2,5.49999548,4.870194653,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.830122904,0.946718904,0.400972607,0.801590762,0.543433692,0.824051587,0.503140515,0.643638628,0.761534127,0.845292841,0.864651623,0.998375715,0.873022026,0.783800487,0.627293446,0.833239526,0.66787122,0.692432177,0.986280963,0.863522029,0.748191729,0.940620096,1.134821566,0.918929301,1.676065706,1.665052305,2.295784202,3.074354753,3.418428291,4.555373355,3.661955393,3.433565021,2.960414873,2.35609561,3.078090925,2.902047231,2.418329905,3.493082544,3.42977413,2.241412547,3.112268731,3.546242192,3.550250135,3.247740567,3.084486516,3.577053088,3.473000146,3.019156321,3.362430663,3.230998914
Timor-Leste,TLS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92149651,,0.19642636,1.868267434,1.601909945,6.12159168,6.597338346,3.439774111,4.651272009,3.518308468,4.002586238,2.342652127,2.692842134,0.330831576,0.417224665,3.055292064,4.45644022
Middle East & North Africa (IDA & IBRD countries),TMN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.414385215,0.305501564,0.369571506,1.047310783,0.703110363,0.572536984,0.205261368,0.461092217,0.874736479,0.690996784,0.515836802,0.514143291,0.203208,0.208989461,0.294390741,0.352580552,0.297731746,0.245198263,0.433493759,0.453047945,0.142207709,0.59724045,1.160981104,1.035459056,0.889325526,0.339334403,0.421321264,1.239870916,1.00896553,0.84925353,1.209690917,1.655272445,2.008815575,2.156886559,1.806693725,2.628661576,3.786228938,3.381569399,2.885050896,2.312656094,1.847037737,1.047730072,1.396317196,1.07344216,0.498509827,0.65955308,0.969184724,1.222841815,1.293414049,
Tonga,TON,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0,0,0.117166717,0.120286363,0,0,0,0,0,0.031129202,0.034877385,0.166285652,0.237785924,0.054516801,0.103943204,0.087634797,0.151503565,0.907671652,0.253672875,1.284562024,0.507759341,0.129786899,-0.004961534,0.024224572,0.487143317,4.552400648,4.20903857,2.567665956,0.089992322,2.412673139,2.290631663,3.735484293,5.858495408,6.157000325,0.077634332,1.261486527,1.806462883,-0.178151641,1.391103422,2.982905566,1.458107035,1.427198141,-1.304995457,3.340442277,
South Asia (IDA & IBRD),TSA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.089404128,0.060096839,0.038293245,0.035058475,0.051554882,0.012305869,0.004442372,-0.009899735,0.034705763,0.074673553,0.085579049,0.100989223,0.079139813,0.026785535,0.039717033,0.087843844,0.084019892,0.118597351,0.087887331,0.129761213,0.13382823,0.10858288,0.195174668,0.294340981,0.368028125,0.614568198,0.672869234,0.8945033,0.639544644,0.516899566,0.697404774,0.903726696,0.93782552,0.609443257,0.815322165,1.036449187,2.135264556,2.158797424,3.349083195,2.34608349,1.538201214,1.78913156,1.209287034,1.422291148,1.561949016,1.843308116,1.741664335,1.384343873,1.425567315,1.566702844
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.343021924,1.338775008,0.999211187,0.86114471,1.220500437,0.897805546,0.707551259,0.456841028,0.471904298,0.369991221,0.069198264,0.344025453,0.434782322,0.294701637,0.376340354,0.410339836,0.250425177,0.462494873,0.408963179,0.782027017,0.279530636,0.61037754,0.559937712,0.847955454,1.157456817,1.023359695,0.932834113,1.89158328,1.593414101,2.268132235,1.740959998,4.09440236,2.646230699,2.684712377,1.972608472,2.576430363,1.808296503,2.765138064,3.217236905,3.182072851,2.405443977,2.719324555,2.783378852,2.322013245,2.422070759,2.661234607,2.041125391,1.69234798,1.785286122,
Trinidad and Tobago,TTO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,10.12350186,11.51932007,7.947342301,5.012227011,5.883992308,3.80559272,5.285309709,2.661692864,3.616543339,2.038783991,2.959374584,3.691079198,2.499872039,1.516127302,1.459418811,0.016047811,-0.303012746,0.690713293,1.398918978,3.444184401,2.1588746,3.190357558,3.270164936,8.121060492,10.43366623,5.609349895,6.17063297,17.41706087,12.07485755,9.447813943,8.332988117,9.460759606,11.18749309,7.149642864,7.51565755,5.879635792,4.805284166,3.835202716,10.04894327,3.698591117,2.47947143,0.161394393,-7.391729921,-4.143854315,2.395050925,0.705544001,-0.105893718,-2.032767044,-2.948051481,
Tunisia,TUN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.111699312,1.364809351,1.474875878,2.123929471,0.789636904,1.039594579,2.431595472,1.825113492,1.529959469,0.684525847,2.682877928,3.507899288,4.183753515,2.205432839,1.372282204,1.282368229,0.71222455,0.945869342,0.600417378,0.771628234,0.629908672,0.959532829,3.39259638,3.84625648,2.763534384,1.530549276,1.2167962,1.651878728,2.984528172,1.513794623,3.496082709,2.04619204,3.414972179,1.965104976,1.898934921,2.208393023,9.424247727,3.894680644,5.797755001,3.509946165,3.029442784,0.94446648,3.450548867,2.288861147,2.151384423,2.2479584,1.489357547,2.037404439,2.486636931,
Turkey,TUR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.339440204,0.276810309,0.210463507,0.307101648,0.179775716,0.255412349,0.019500729,0.046014769,0.052189645,0.083898168,0.026166864,0.13372744,0.085210108,0.074580549,0.188365012,0.147244852,0.165064419,0.1319219,0.389641206,0.618797161,0.47452721,0.539899819,0.532629453,0.376311812,0.465222434,0.522167204,0.397849726,0.42405325,0.340865379,0.305997671,0.359734117,1.673891522,0.453805521,0.545822463,0.688016609,2.000533283,3.653480205,3.262500013,2.597157388,1.331751257,1.178776933,1.943728493,1.572571989,1.426813984,1.427660146,2.240412894,1.612672327,1.301665562,1.688337902,1.117426984
Tuvalu,TUV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.070547398,-0.063294432,-0.060190479,-0.054315634,-0.052278689,-0.046206682,-0.040894553,5.572095447,6.461273546,1.43049403,-0.307626199,3.517335038,0.897946818,0.804492122,0.845259136,0.820842851,0.738566038,0.701749143,
Tanzania,TZA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073719625,0.132121672,0.000234811,0.000201752,0.264476121,0.480488362,1.108459134,2.282237875,2.310065686,2.054764377,1.404237523,4.064919874,3.46442642,4.044211007,2.797101915,2.091407706,2.653759399,5.084614661,2.161114459,2.662169681,4.950614566,3.275733534,5.663727899,3.547208559,4.538769413,4.569257822,2.834172021,3.178702889,1.735925655,1.758606511,1.820636914,
Uganda,UGA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.333311104,-0.084638941,-0.797802817,0.305429418,0.080946882,0.088999812,0.083765783,0.02724359,0.081396184,0.093500543,0.321385816,0,0.092766935,0,0,-0.113647136,0,0,0.072208471,-0.033355564,-0.137301402,0.030104803,0.104988425,1.695421005,2.210287867,2.105695143,2.001791578,2.791365385,3.189155246,2.337226332,2.59476175,2.593888371,2.988527292,3.190820333,3.72044058,4.213615704,6.479820608,6.44527613,5.118755092,3.376523578,2.055663184,3.234742206,4.450450584,3.821283219,3.272414447,2.296212676,2.160024894,2.60987113,3.220208749,3.6816772
Ukraine,UKR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270481409,0.304652532,0.302571543,0.553782574,1.169260492,1.242263277,1.773979219,1.570582531,1.90329792,2.085730841,1.636302052,2.843212173,2.645800462,9.0729597,5.205859954,7.148988857,5.950501039,4.072121203,4.742923548,4.417145442,4.650663252,2.459765643,0.634440717,3.350508462,3.685890821,2.51982445,1.89149339,1.978787127
Upper middle income,UMC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.880682456,1.020288012,0.51554774,0.980510356,0.756974379,0.979196817,0.490050597,0.535624553,0.68671152,0.473948049,0.529874332,0.68541692,0.604309534,0.560042278,0.523407979,0.546640383,0.471819846,0.514450149,0.829780144,0.777570501,0.755038922,1.080890524,1.289171749,1.641852009,2.014142061,2.05137457,2.370138372,2.985673193,3.048956425,3.336902802,2.793784988,2.990913724,2.784585455,2.541233031,2.900990363,3.314662162,3.403660599,3.931021004,3.571811948,2.432508059,3.210228175,3.213492947,2.755391181,2.897461791,2.337662481,2.2857235,2.051084518,1.823193221,1.974364001,1.601445653
Uruguay,URY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.099667925,-0.029566217,-0.052068632,0.035062975,-0.00195589,0.639858314,0.085897505,1.604017992,2.623080474,3.000897368,2.848562698,0.439885264,-0.149256948,0.109754828,0.070099603,-0.166947806,0.629239631,0.680014119,0.56979256,0.446737964,0.446722403,0.288596138,0.087745183,0.676571653,0.884137991,0.811497222,0.666811499,0.472260475,0.646421115,0.981072956,1.15156664,1.485267576,1.321811334,3.343265008,2.577117366,4.760890859,7.703738639,5.803943915,7.053791438,5.061736217,5.438987612,5.608751839,11.78967177,1.317230161,6.692391347,4.54334479,-0.39724796,4.455916539,1.966435524,1.337719443
United States,USA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.113667809,0.066102932,0.099287786,0.135402869,0.229090182,0.137099799,0.155331555,0.140261482,0.233883413,0.306394238,0.585866342,0.800737876,0.634908483,0.316452387,0.624874152,0.221941613,0.675731298,1.302414002,1.086807482,1.343240723,1.194504107,0.561047032,0.464853987,0.732369584,0.767643589,0.904218188,1.209693103,1.424065572,2.329849227,3.244314135,3.405318336,1.630116343,1.015460357,1.022023979,1.749187307,1.091876415,2.160487842,2.398397385,2.318328109,1.114843565,1.761193112,1.695323307,1.545625032,1.716613577,1.437390956,2.79421859,2.643042844,1.820076118,1.258655468,1.454126083
Uzbekistan,UZB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069544805,0.366439799,0.565928456,-0.179768967,0.645212527,1.131261325,0.931351445,0.709665611,0.54285763,0.726225245,0.674044442,0.815041487,1.467993801,1.339156863,1.002836918,3.160716907,2.407152308,2.499315532,3.505683837,2.893228249,0.884882298,0.919894673,1.05490656,1.272122464,2.033023828,3.038105302,1.239671321,3.947322835
St. Vincent and the Grenadines,VCT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,-0.821763297,0.843925066,1.335918706,0.489780537,1.318574635,1.717716244,1.036845123,1.235909726,4.582234112,2.826600218,4.539062586,4.932637539,3.18959012,3.4910761,5.000825476,10.96721723,16.20890718,9.696176697,12.86448537,26.58951904,23.8081171,14.53634831,9.525138524,4.892662264,7.371605615,11.44950752,12.58415684,7.278959176,17.86003926,17.44576705,22.89858403,16.33101124,14.27105241,12.66382312,16.65416293,17.57261665,16.91418893,15.80433734,10.17642469,19.32792495,13.56494067,
"Venezuela, RB",VEN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.198942816,1.624752804,-2.689993821,-0.493085607,-1.647450862,1.521956341,-2.829449905,-0.008284845,0.170412871,0.182153396,0.093036613,0.277411573,0.379410028,0.127301268,0.029994858,0.109738543,0.026493749,0.043723552,0.147775692,0.489359829,0.928015703,3.582850589,1.041359725,0.619328947,1.371137079,1.286693265,3.094557173,7.224772407,5.500858207,2.99254254,4.014829223,3.013735273,0.819216933,1.881114776,1.324104237,1.683732983,0.107915126,1.891788544,0.659274461,-0.344767329,0.402601928,1.85002511,1.307678984,0.578158732,0.235301767,,,,,
British Virgin Islands,VGB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00056759,0.00015188,0.028271245,0.0302079,0.064671902,2.78132276,3.9027968,4.803347775,7.027592565,11.93948283,8.585965855,9.713080637,8.270096758,6.141214403,4.922663457,4.16392408,3.977335462,3.992687051,3.666012292,3.544081073,3.390403646,3.616000904,8.654717714,9.663039055,7.168819875,6.9006118,5.481799304,5.370298997,5.19792941,4.940800273,6.106361156,6.138072368,6.300834952,6.321017489,
Vanuatu,VUT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,4.100325134,4.086907055,7.211401743,7.063993662,5.327732042,5.487052335,3.7395571,1.699722723,9.854508416,7.279645286,6.345823979,8.277406459,13.48785959,13.48656316,13.80682136,13.58484412,13.27260965,13.35036772,11.81494945,7.770980582,5.001270658,7.44668952,6.980397684,5.393122944,5.72745415,5.435894163,3.355164263,9.888326423,6.488107503,6.200174895,5.268415763,9.005281512,7.715426875,7.72525498,7.405853629,1.62784139,4.08340873,5.492573427,4.343272557,4.147925123,
World,WLD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.486561411,0.472473917,0.425346873,0.483502189,0.498238292,0.487346757,0.342985919,0.41041718,0.432809823,0.451925893,0.515289055,0.637958712,0.600828512,0.477175726,0.50995109,0.363511718,0.568161031,0.8482925,0.899110874,1.033487974,1.089549641,0.760438344,0.740519934,0.905682475,1.006098041,1.180879402,1.325272427,1.688359193,2.51796131,3.676040575,4.644131076,2.679306837,2.166384132,1.869946446,2.241629295,3.301909951,4.273675796,5.361167195,3.822024003,2.330770616,2.830168893,3.152078209,2.655378053,2.687299757,2.382522071,3.556338969,3.470509845,2.497511834,1.632796312,1.617629459
Samoa,WSM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,0.132295154,-0.089395205,0.009157431,0.449921757,-0.198122102,0.492328968,0.090214667,0.127486727,5.247829973,2.539865429,3.779202616,3.755927872,1.356863723,1.529801797,0.464169012,7.002349962,1.113248866,-0.277597925,-0.448594013,0.51799712,0.555196161,0.804011245,0.590249154,0.808402687,4.334967503,1.195809954,7.4119175,1.687705645,-0.19973706,1.218432695,2.744272047,1.79107885,3.018772763,3.408256055,0.315329973,1.107744871,2.037003967,
Kosovo,XKX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5009546,3.654737678,9.621901416,12.97326064,9.476419083,7.130574696,8.397178027,7.987922827,4.509207501,5.250938787,2.702397538,5.329118397,3.628231939,3.958691744,4.010380536,3.83650401
"Yemen, Rep.",YEM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.317996038,4.763614789,11.10827476,16.82105961,0.379137272,-5.111782106,-1.038770634,-2.025280951,-3.468697007,-4.025597079,0.066299428,1.573189217,1.068779569,-0.756556734,1.034961121,-1.803717414,5.880659213,4.236847338,5.776963274,0.514120934,0.610357927,-1.582339201,-0.040222172,-0.330496392,-0.539513341,-0.041769588,-1.997530582,-1.098678378,-1.022419115,
South Africa,ZAF,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.816661599,1.278965676,0.536011187,0.093457957,1.891243513,0.493152466,0.050268636,-0.299867115,-0.233742647,-0.840560801,-0.012412557,0.076063941,0.420412058,0.081106571,0.542381434,-0.76611957,-0.074771735,-0.216393778,0.166466433,-0.203177512,-0.065530829,0.20504112,0.002495841,0.008406455,0.267909625,0.803047395,0.553085677,2.497285704,0.399448065,1.100275869,0.710488511,5.983101185,1.281411708,0.446850319,0.30684716,2.530174027,0.229456347,2.199883486,3.447015663,2.576394037,0.983955561,0.994020534,1.167208533,2.24423643,1.650494017,0.478917399,0.74751226,0.58891594,1.512253491,1.31590385
Zambia,ZMB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.521562182,0.499110848,1.517757009,1.410490523,1.217233463,1.451120163,1.12862121,1.730165123,1.372017595,1.058487445,1.611176394,-0.991564813,0.976274581,0.799052903,0.627864531,2.257526266,1.702820291,3.282090521,2.512377121,4.093894297,6.170063526,1.015128567,1.414239664,9.605168157,1.093898095,2.810562477,3.533283091,4.819577319,5.596883537,4.758670801,3.379914273,3.541352382,7.11494945,7.078974814,5.851719252,4.284032189,4.827128722,9.418111673,5.240508113,4.532779776,8.533196438,4.725161569,6.789381241,7.48711571,5.553458837,7.450175523,3.163070727,4.281404523,1.512441691,2.087190634
Zimbabwe,ZWE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.990868144,1.002425144,0.877235765,0.92132796,0.837484889,0.660444156,0.67363349,-0.087416579,0.057890776,0.002838292,0.023202878,0.044262879,-0.009851458,-0.026716947,-0.039171093,0.050531809,0.119744266,-0.452539836,-0.230762893,-0.122862257,-0.138958362,0.032291753,0.221431698,0.425897783,0.502837235,1.655119106,0.945850735,1.583901353,6.940053217,0.860307485,0.346788446,0.056068825,0.408381026,0.06634551,0.149855353,1.786206014,0.734767827,1.301977507,1.168556906,1.086305042,1.018021731,2.441511459,2.044131278,1.954060076,2.425172602,1.999687364,1.669274353,1.121495551,3.062893471,
